Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2017/05/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/31,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/06/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/07/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
